time,lat,lon,alt
2024-01-01 02:57:00,90.0,149.40564121837932,-6353141.825845287
2024-01-01 02:58:00,90.0,153.48024177309946,-6353328.878879753
2024-01-01 02:59:00,90.0,157.39450879515488,-6353532.175743971
2024-01-01 03:00:00,90.0,161.15818139204293,-6353750.752386114
2024-01-01 03:01:00,90.0,164.78273340607066,-6353983.572069744
2024-01-01 03:02:00,90.0,168.28073648247153,-6354229.530275637
2024-01-01 03:03:00,90.0,171.66537287644695,-6354487.459942317
2024-01-01 03:04:00,90.0,174.95008243173052,-6354756.137021725
2024-01-01 03:05:00,90.0,178.14832246329038,-6355034.286323526
2024-01-01 03:06:00,90.0,-178.72658162697334,-6355320.587620117
2024-01-01 03:07:00,90.0,-175.66151544150108,-6355613.681981644
2024-01-01 03:08:00,90.0,-172.6436019062054,-6355912.1783086695
2024-01-01 03:09:00,90.0,-169.66018917965584,-6356214.660028091
2024-01-01 03:10:00,90.0,-166.6988116131701,-6356519.691917084
2024-01-01 03:11:00,-90.0,-163.747132855211,-6356678.8014723975
2024-01-01 03:12:00,-90.0,-160.79287842515677,-6356373.014883485
2024-01-01 03:13:00,-90.0,-157.82376396767626,-6356069.02631231
2024-01-01 03:14:00,-90.0,-154.82742489559445,-6355768.276084231
2024-01-01 03:15:00,-90.0,-151.79135326234365,-6355472.188441461
2024-01-01 03:16:00,-90.0,-148.70284844922304,-6355182.164736782
2024-01-01 03:17:00,-90.0,-145.5489896206511,-6354899.576759182
2024-01-01 03:18:00,-90.0,-142.31663989487905,-6354625.760225862
2024-01-01 03:19:00,-90.0,-138.99249473120645,-6354362.008473157
2024-01-01 03:20:00,-90.0,-135.56318999563672,-6354109.566376661
2024-01-01 03:21:00,-90.0,-132.01548819654457,-6353869.624529643
2024-01-01 03:22:00,-90.0,-128.3365637683696,-6353643.313705353
2024-01-01 03:23:00,-90.0,-124.51440893561958,-6353431.699627077
2024-01-01 03:24:00,-90.0,-120.53837886907327,-6353235.778067585
2024-01-01 03:25:00,-90.0,-116.39988622781281,-6353056.470296393
2024-01-01 03:26:00,-90.0,-112.09323819752169,-6352894.618891582
2024-01-01 03:27:00,-90.0,-107.61658165020937,-6352750.983930476
2024-01-01 03:28:00,-90.0,-102.97288396874333,-6352626.239570905
2024-01-01 03:29:00,-90.0,-98.17083245973284,-6352520.971033447
2024-01-01 03:30:00,-90.0,-93.22549414471817,-6352435.671992834
2024-01-01 03:31:00,-90.0,-88.15855639829914,-6352370.742385083
2024-01-01 03:32:00,-90.0,-82.99798628398514,-6352326.486635835
2024-01-01 03:33:00,-90.0,-77.77701550305714,-6352303.112313648
2024-01-01 03:34:00,-90.0,-72.53247529555547,-6352300.729211392
2024-01-01 03:35:00,-90.0,-67.30264504446514,-6352319.348857571
2024-01-01 03:36:00,-90.0,-62.12489600385682,-6352358.884458706
2024-01-01 03:37:00,-90.0,-57.033464091492554,-6352419.151273023
2024-01-01 03:38:00,-90.0,-52.05765241423805,-6352499.867414887
2024-01-01 03:39:00,-90.0,-47.22065826494432,-6352600.655088568
2024-01-01 03:40:00,-90.0,-42.5390807143442,-6352721.042248844
2024-01-01 03:41:00,-90.0,-38.02303922006601,-6352860.464685187
2024-01-01 03:42:00,-90.0,-33.67675230827138,-6353018.268524586
2024-01-01 03:43:00,-90.0,-29.49939672518085,-6353193.713147152
2024-01-01 03:44:00,-90.0,-25.48608145365883,-6353385.974506678
2024-01-01 03:45:00,-90.0,-21.628809153789312,-6353594.148846631
2024-01-01 03:46:00,-90.0,-17.91734254788827,-6353817.256800311
2024-01-01 03:47:00,-90.0,-14.33993342602906,-6354054.24786133
2024-01-01 03:48:00,-90.0,-10.883901986993754,-6354304.005208549
2024-01-01 03:49:00,-90.0,-7.536073510429547,-6354565.350867449
2024-01-01 03:50:00,-90.0,-4.283089689691352,-6354837.051186507
2024-01-01 03:51:00,-90.0,-1.1116158792999027,-6355117.82260574
2024-01-01 03:52:00,-90.0,1.9915344989727957,-6355406.337691813
2024-01-01 03:53:00,-90.0,5.039339253411884,-6355701.231410836
2024-01-01 03:54:00,-90.0,8.044554251240498,-6356001.107609315
2024-01-01 03:55:00,-90.0,11.019734606269655,-6356304.545670066
2024-01-01 03:56:00,-90.0,13.97727973834563,-6356610.107309715
2024-01-01 03:57:00,90.0,16.92949392686098,-6356588.285009203
2024-01-01 03:58:00,90.0,19.88865550976985,-6356282.827145602
2024-01-01 03:59:00,90.0,22.867088754962584,-6355979.597220274
2024-01-01 04:00:00,90.0,25.877232706857068,-6355680.034659795
2024-01-01 04:01:00,90.0,28.931700942445435,-6355385.561738365
2024-01-01 04:02:00,90.0,32.043325202788196,-6355097.576712703
2024-01-01 04:03:00,90.0,35.225174236122925,-6354817.447078015
2024-01-01 04:04:00,90.0,38.490536951153665,-6354546.502980847
2024-01-01 04:05:00,90.0,41.85285617459387,-6354286.030824121
2024-01-01 04:06:00,90.0,45.325596180841195,-6354037.26709698
2024-01-01 04:07:00,90.0,48.92202412203941,-6353801.392461001
2024-01-01 04:08:00,90.0,52.654883397273245,-6353579.52612141
2024-01-01 04:09:00,90.0,56.53593717130806,-6353372.720510361
2024-01-01 04:10:00,90.0,60.57536471245091,-6353181.956306226
2024-01-01 04:11:00,90.0,64.78100447267406,-6353008.137810907
2024-01-01 04:12:00,90.0,69.15745859559803,-6352852.088704428
2024-01-01 04:13:00,90.0,73.70510552579057,-6352714.548193758
2024-01-01 04:14:00,90.0,78.41910962795829,-6352596.167570358
2024-01-01 04:15:00,90.0,83.2885631591131,-6352497.507188867
2024-01-01 04:16:00,90.0,88.2959338647075,-6352419.033877251
2024-01-01 04:17:00,90.0,93.41700236948435,-6352361.11878671
2024-01-01 04:18:00,90.0,98.62143857242569,-6352324.035687974
2024-01-01 04:19:00,90.0,103.87407640720397,-6352307.959719
2024-01-01 04:20:00,90.0,109.13681297987908,-6352312.96658754
2024-01-01 04:21:00,90.0,114.37091620014695,-6352339.032230706
2024-01-01 04:22:00,90.0,119.53942272191436,-6352386.032932377
2024-01-01 04:23:00,90.0,124.60928446723346,-6352453.7458979115
2024-01-01 04:24:00,90.0,129.5529867286848,-6352541.850284477
2024-01-01 04:25:00,90.0,134.34948814554622,-6352649.928683891
2024-01-01 04:26:00,90.0,138.9844762706165,-6352777.469053437
2024-01-01 04:27:00,90.0,143.45004790571025,-6352923.867088613
2024-01-01 04:28:00,90.0,147.74398685638414,-6353088.4290303085
2024-01-01 04:29:00,90.0,151.8688226934318,-6353270.374896608
2024-01-01 04:30:00,90.0,155.83082774348978,-6353468.842128138
2024-01-01 04:31:00,90.0,159.6390654747662,-6353682.889633033
2024-01-01 04:32:00,90.0,163.30455788761694,-6353911.502216024
2024-01-01 04:33:00,90.0,166.83960180273274,-6354153.595373476
2024-01-01 04:34:00,90.0,170.2572374343554,-6354408.020433673
2024-01-01 04:35:00,90.0,173.57085674825595,-6354673.57001955
2024-01-01 04:36:00,90.0,176.7939314533577,-6354948.983808699
2024-01-01 04:37:00,90.0,179.93983835428568,-6355232.954562426
2024-01-01 04:38:00,90.0,-176.97823907099072,-6355524.134394751
2024-01-01 04:39:00,90.0,-173.94735134481178,-6355821.141248671
2024-01-01 04:40:00,90.0,-170.9547812158724,-6356122.565546635
2024-01-01 04:41:00,90.0,-167.98801173728967,-6356426.976979764
2024-01-01 04:42:00,90.0,-165.03467394724387,-6356732.931399075
2024-01-01 04:43:00,-90.0,-162.08248193999597,-6356465.650718063
2024-01-01 04:44:00,-90.0,-159.11916181716379,-6356160.963322853
2024-01-01 04:45:00,-90.0,-156.1323803081863,-6355859.078763845
2024-01-01 04:46:00,-90.0,-153.10967880340982,-6355561.4269008925
2024-01-01 04:47:00,-90.0,-150.03841908182113,-6355269.416755575
2024-01-01 04:48:00,-90.0,-146.90574821890948,-6354984.4297932135
2024-01-01 04:49:00,-90.0,-143.69859194419905,-6354707.8133606715
2024-01-01 04:50:00,-90.0,-140.40368812408255,-6354440.874313327
2024-01-01 04:51:00,-90.0,-137.0076749127896,-6354184.872862702
2024-01-01 04:52:00,-90.0,-133.497251162179,-6353941.016673446
2024-01-01 04:53:00,-90.0,-129.85942937333766,-6353710.455236846
2024-01-01 04:54:00,-90.0,-126.08190279805626,-6353494.274545149
2024-01-01 04:55:00,-90.0,-122.15354675319652,-6353293.49208904
2024-01-01 04:56:00,-90.0,-118.06506761953085,-6353109.052197532
2024-01-01 04:57:00,-90.0,-113.80979882281703,-6352941.821737676
2024-01-01 04:58:00,-90.0,-109.38461892832181,-6352792.586188989
2024-01-01 04:59:00,-90.0,-104.79093192536972,-6352662.046105194
2024-01-01 05:00:00,-90.0,-100.03560637782145,-6352550.813974008
2024-01-01 05:01:00,-90.0,-95.13172645975628,-6352459.411483759
2024-01-01 05:02:00,-90.0,-90.09897857105594,-6352388.267203937
2024-01-01 05:03:00,-90.0,-84.96350101914456,-6352337.714685456
2024-01-01 05:04:00,-90.0,-79.75707705156256,-6352307.990984824
2024-01-01 05:05:00,-90.0,-74.51565599077031,-6352299.235615601
2024-01-01 05:06:00,-90.0,-69.27732404098377,-6352311.489929314
2024-01-01 05:07:00,-90.0,-64.07997564985929,-6352344.696927171
2024-01-01 05:08:00,-90.0,-58.95901219167418,-6352398.7015031
2024-01-01 05:09:00,-90.0,-53.94538766838,-6352473.251117797
2024-01-01 05:10:00,-90.0,-49.064233911827586,-6352567.996902542
2024-01-01 05:11:00,-90.0,-44.334164027906965,-6352682.4951908635
2024-01-01 05:12:00,-90.0,-39.7672189752082,-6352816.209474681
2024-01-01 05:13:00,-90.0,-35.36932536198033,-6352968.512780916
2024-01-01 05:14:00,-90.0,-31.141088335555338,-6353138.690462615
2024-01-01 05:15:00,-90.0,-27.078746253298124,-6353325.943397708
2024-01-01 05:16:00,-90.0,-23.175146701153427,-6353529.391586176
2024-01-01 05:17:00,-90.0,-19.420647848655385,-6353748.078135087
2024-01-01 05:18:00,-90.0,-15.80389157732833,-6353980.973618272
2024-01-01 05:19:00,-90.0,-12.312428156182124,-6354226.980795686
2024-01-01 05:20:00,-90.0,-8.933194677970068,-6354484.939674594
2024-01-01 05:21:00,-90.0,-5.6528622382371,-6354753.632892769
2024-01-01 05:22:00,-90.0,-2.458072443914218,-6355031.791401197
2024-01-01 05:23:00,-90.0,0.6644151980048917,-6355318.100420765
2024-01-01 05:24:00,-90.0,3.7276451145180807,-6355611.205646248
2024-01-01 05:25:00,-90.0,6.744439605804943,-6355909.719667255
2024-01-01 05:26:00,-90.0,9.72741083714085,-6356212.228574629
2024-01-01 05:27:00,-90.0,12.688999628795655,-6356517.298718481
2024-01-01 05:28:00,90.0,15.641532094277823,-6356681.144907682
2024-01-01 05:29:00,90.0,18.597286877385926,-6356375.297751348
2024-01-01 05:30:00,90.0,21.56856681699313,-6356071.239646741
2024-01-01 05:31:00,90.0,24.567769324900684,-6355770.413852521
2024-01-01 05:32:00,90.0,27.607449584256,-6355474.248575892
2024-01-01 05:33:00,90.0,30.700369903661024,-6355184.150078004
2024-01-01 05:34:00,90.0,33.859527114675906,-6354901.495889572
2024-01-01 05:35:00,90.0,37.098147861946465,-6354627.628172275
2024-01-01 05:36:00,90.0,40.42963897361988,-6354363.847262003
2024-01-01 05:37:00,90.0,43.867477046383506,-6354111.405427107
2024-01-01 05:38:00,90.0,47.4250182415772,-6353871.500873683
2024-01-01 05:39:00,90.0,51.115206800328245,-6353645.272027236
2024-01-01 05:40:00,90.0,54.95016008168855,-6353433.792118739
2024-01-01 05:41:00,90.0,58.94061085305345,-6353238.064099433
2024-01-01 05:42:00,90.0,63.09519645518602,-6353059.015907207
2024-01-01 05:43:00,90.0,67.41960207919972,-6352897.496104993
2024-01-01 05:44:00,90.0,71.91559394336208,-6352754.269907968
2024-01-01 05:45:00,90.0,76.58001760561217,-6352630.015615739
2024-01-01 05:46:00,90.0,81.40388286482971,-6352525.321462004
2024-01-01 05:47:00,90.0,86.37169895403677,-6352440.68289265
2024-01-01 05:48:00,90.0,91.46124495578695,-6352376.500281379
2024-01-01 05:49:00,90.0,96.64394095725734,-6352333.077089879
2024-01-01 05:50:00,90.0,101.8859121606736,-6352310.618478026
2024-01-01 05:51:00,90.0,107.14971531420818,-6352309.230368067
2024-01-01 05:52:00,90.0,112.3965526940921,-6352328.9189653
2024-01-01 05:53:00,90.0,117.58867950213023,-6352369.590736502
2024-01-01 05:54:00,90.0,122.69166049295745,-6352431.052845983
2024-01-01 05:55:00,90.0,127.67617078175252,-6352513.014047887
2024-01-01 05:56:00,90.0,132.51914853026062,-6352615.086032147
2024-01-01 05:57:00,90.0,137.20425093963985,-6352736.785219939
2024-01-01 05:58:00,90.0,141.72169259673387,-6352877.535003172
2024-01-01 05:59:00,90.0,146.06762550114374,-6353036.668420749
2024-01-01 06:00:00,90.0,150.24324588592117,-6353213.431262855
2024-01-01 06:01:00,90.0,154.25379579072185,-6353406.985592124
2024-01-01 06:02:00,90.0,158.10758671128306,-6353616.413669194
2024-01-01 06:03:00,90.0,161.81512620546278,-6353840.722267143
2024-01-01 06:04:00,90.0,165.38838766606216,-6354078.847357753
2024-01-01 06:05:00,90.0,168.84023348335188,-6354329.659149588
2024-01-01 06:06:00,90.0,172.18398291757788,-6354591.967455649
2024-01-01 06:07:00,90.0,175.43310614678197,-6354864.527366301
2024-01-01 06:08:00,90.0,178.60102242159516,-6355146.045199979
2024-01-01 06:09:00,90.0,-178.29901938143462,-6355435.184702903
2024-01-01 06:10:00,90.0,-175.2539971800821,-6355730.573466316
2024-01-01 06:11:00,90.0,-172.2511253544641,-6356030.8095279
2024-01-01 06:12:00,90.0,-169.27783082918017,-6356334.468123058
2024-01-01 06:13:00,90.0,-166.3217060372956,-6356640.108549344
2024-01-01 06:14:00,-90.0,-163.37044708120902,-6356558.347382735
2024-01-01 06:15:00,-90.0,-160.4117839073731,-6356253.094408546
2024-01-01 06:16:00,-90.0,-157.4334084312386,-6355950.207770881
2024-01-01 06:17:00,-90.0,-154.42290629995028,-6355651.12231473
2024-01-01 06:18:00,-90.0,-151.36769835438966,-6355357.2541082
2024-01-01 06:19:00,-90.0,-148.25499883711245,-6355069.993683525
2024-01-01 06:20:00,-90.0,-145.0717990152058,-6354790.699423923
2024-01-01 06:21:00,-90.0,-141.80488710625596,-6354520.691129774
2024-01-01 06:22:00,-90.0,-138.44091814114972,-6354261.243795957
2024-01-01 06:23:00,-90.0,-134.9665504423696,-6354013.581630292
2024-01-01 06:24:00,-90.0,-131.36866826979127,-6353778.872340482
2024-01-01 06:25:00,-90.0,-127.63471206346233,-6353558.221714731
2024-01-01 06:26:00,-90.0,-123.75313723554913,-6353352.668519028
2024-01-01 06:27:00,-90.0,-119.71401766650253,-6353163.179731492
2024-01-01 06:28:00,-90.0,-115.50979844751909,-6352990.646131225
2024-01-01 06:29:00,-90.0,-111.13618148952776,-6352835.87825785
2024-01-01 06:30:00,-90.0,-106.59309578224371,-6352699.6027547335
2024-01-01 06:31:00,-90.0,-101.88566265541296,-6352582.4591071615
2024-01-01 06:32:00,-90.0,-97.02502156782813,-6352484.996784941
2024-01-01 06:33:00,-90.0,-92.02884639959944,-6352407.672797006
2024-01-01 06:34:00,-90.0,-86.92137396872096,-6352350.849664012
2024-01-01 06:35:00,-90.0,-81.7328033583253,-6352314.793813814
2024-01-01 06:36:00,-90.0,-76.49801437251547,-6352299.674403276
2024-01-01 06:37:00,-90.0,-71.25468389484453,-6352305.5625689775
2024-01-01 06:38:00,-90.0,-66.0410154949326,-6352332.431108416
2024-01-01 06:39:00,-90.0,-60.89339400812024,-6352380.154592463
2024-01-01 06:40:00,-90.0,-55.84429621525638,-6352448.509908971
2024-01-01 06:41:00,-90.0,-50.9207234427881,-6352537.177236667
2024-01-01 06:42:00,-90.0,-46.14329750395973,-6352645.741447493
2024-01-01 06:43:00,-90.0,-41.52602285104575,-6352773.693934669
2024-01-01 06:44:00,-90.0,-37.07660706331259,-6352920.434862399
2024-01-01 06:45:00,-90.0,-32.79717138363025,-6353085.275832156
2024-01-01 06:46:00,-90.0,-28.685173084066165,-6353267.442958801
2024-01-01 06:47:00,-90.0,-24.734387251648695,-6353466.080348135
2024-01-01 06:48:00,-90.0,-20.93583823951904,-6353680.253965572
2024-01-01 06:49:00,-90.0,-17.27861510614531,-6353908.955883866
2024-01-01 06:50:00,-90.0,-13.750541869401703,-6354151.1088951025
2024-01-01 06:51:00,-90.0,-10.33869909842876,-6354405.571470353
2024-01-01 06:52:00,-90.0,-7.029808841381985,-6354671.143047437
2024-01-01 06:53:00,-90.0,-3.8105023744197415,-6354946.569625278
2024-01-01 06:54:00,-90.0,-0.667492385542132,-6355230.549640348
2024-01-01 06:55:00,-90.0,2.412329828933756,-6355521.740098657
2024-01-01 06:56:00,-90.0,5.441854136552561,-6355818.762934077
2024-01-01 06:57:00,-90.0,8.433753338697262,-6356120.211561926
2024-01-01 06:58:00,-90.0,11.400514880600728,-6356424.657594669
2024-01-01 06:59:00,-90.0,14.354492912358381,-6356730.657684742
2024-01-01 07:00:00,90.0,17.30797300444758,-6356467.868031905
2024-01-01 07:01:00,90.0,20.273243084494606,-6356163.114986848
2024-01-01 07:02:00,90.0,23.262664807673225,-6355861.158117912
2024-01-01 07:03:00,90.0,26.288739590234304,-6355563.430926879
2024-01-01 07:04:00,90.0,29.364162935716266,-6355271.347049871
2024-01-01 07:05:00,90.0,32.50185945828716,-6354986.293435345
2024-01-01 07:06:00,90.0,35.71498912347459,-6354709.62365777
2024-01-01 07:07:00,90.0,39.01691276284503,-6354442.651402186
2024-01-01 07:08:00,90.0,42.42110195184903,-6354186.644153629
2024-01-01 07:09:00,90.0,45.94097516461305,-6353942.817124417
2024-01-01 07:10:00,90.0,49.589639345365626,-6353712.32744903
2024-01-01 07:11:00,90.0,53.379514630543945,-6353496.268674978
2024-01-01 07:12:00,90.0,57.321821544632236,-6353295.665575493
2024-01-01 07:13:00,90.0,61.42591680662726,-6353111.469306945
2024-01-01 07:14:00,90.0,65.69847856484947,-6352944.55293248
2024-01-01 07:15:00,90.0,70.14256698274279,-6352795.707329457
2024-01-01 07:16:00,90.0,74.75662243694785,-6352665.637497382
2024-01-01 07:17:00,90.0,79.53350857715049,-6352554.959279513
2024-01-01 07:18:00,90.0,84.45975246376291,-6352464.196510058
2024-01-01 07:19:00,90.0,89.51516372144835,-6352393.778596133
2024-01-01 07:20:00,90.0,94.67300942997356,-6352344.03854243
2024-01-01 07:21:00,90.0,99.90086506947043,-6352315.211424391
2024-01-01 07:22:00,90.0,105.16215212968595,-6352307.433314302
2024-01-01 07:23:00,90.0,110.41823096592984,-6352320.74066333
2024-01-01 07:24:00,90.0,115.63078537138404,-6352355.070141016
2024-01-01 07:25:00,90.0,120.76416067015677,-6352410.258932632
2024-01-01 07:26:00,90.0,125.78732922420838,-6352486.0454933075
2024-01-01 07:27:00,90.0,130.67525135997116,-6352582.070756833
2024-01-01 07:28:00,90.0,135.40953926839404,-6352697.87979529
2024-01-01 07:29:00,90.0,139.97846829336095,-6352832.923924655
2024-01-01 07:30:00,90.0,144.37647647857264,-6352986.563249534
2024-01-01 07:31:00,90.0,148.6033350011156,-6353158.069638804
2024-01-01 07:32:00,90.0,152.66316606019035,-6353346.63012175
2024-01-01 07:33:00,90.0,156.56344918386756,-6353551.350692622
2024-01-01 07:34:00,90.0,160.3141106962289,-6353771.260509095
2024-01-01 07:35:00,90.0,163.92674786313944,-6354005.316467893
2024-01-01 07:36:00,90.0,167.4140058132949,-6354252.408138689
2024-01-01 07:37:00,90.0,170.7891032051201,-6354511.363034456
2024-01-01 07:38:00,90.0,174.0654903007451,-6354780.952194924
2024-01-01 07:39:00,90.0,177.25661793292724,-6355059.896056267
2024-01-01 07:40:00,90.0,-179.62420473590632,-6355346.870578708
2024-01-01 07:41:00,90.0,-176.56388386482178,-6355640.513601659
2024-01-01 07:42:00,90.0,-173.54956324165596,-6355939.431393109
2024-01-01 07:43:00,90.0,-170.56860932347303,-6356242.205359392
2024-01-01 07:44:00,90.0,-167.60857023802467,-6356547.398879637
2024-01-01 07:45:00,-90.0,-164.65711765445667,-6356651.064262626
2024-01-01 07:46:00,-90.0,-161.70197872179955,-6356345.378945695
2024-01-01 07:47:00,-90.0,-158.73086421351053,-6356041.622667186
2024-01-01 07:48:00,-90.0,-155.73139857916425,-6355741.234623662
2024-01-01 07:49:00,-90.0,-152.69105777900106,-6355445.637304673
2024-01-01 07:50:00,-90.0,-149.59712159364807,-6355156.229696619
2024-01-01 07:51:00,-90.0,-146.43664851158152,-6354874.380621487
2024-01-01 07:52:00,-90.0,-143.19648335491846,-6354601.422245094
2024-01-01 07:53:00,-90.0,-139.86331040067637,-6354338.643787165
2024-01-01 07:54:00,-90.0,-136.42376774274197,-6354087.285463649
2024-01-01 07:55:00,-90.0,-132.86464163272714,-6353848.532689307
2024-01-01 07:56:00,-90.0,-129.1731618447553,-6353623.510567082
2024-01-01 07:57:00,-90.0,-125.33741950234761,-6353413.278686963
2024-01-01 07:58:00,-90.0,-121.34692558315479,-6353218.826256353
2024-01-01 07:59:00,-90.0,-117.19331903047654,-6353041.067579752
2024-01-01 08:00:00,-90.0,-112.87121554689523,-6352880.83790465
2024-01-01 08:01:00,-90.0,-108.37915963565807,-6352738.88964718
2024-01-01 08:02:00,-90.0,-103.72060356558262,-6352615.889009881
2024-01-01 08:03:00,-90.0,-98.90479206821043,-6352512.413000823
2024-01-01 08:04:00,-90.0,-93.94739154206707,-6352428.946862996
2024-01-01 08:05:00,-90.0,-88.87068392340245,-6352365.881919799
2024-01-01 08:06:00,-90.0,-83.70316711835892,-6352323.51384217
2024-01-01 08:07:00,-90.0,-78.47847781484546,-6352302.041341071
2024-01-01 08:08:00,-90.0,-73.23367333964484,-6352301.565288267
2024-01-01 08:09:00,-90.0,-68.00704862845247,-6352322.088267149
2024-01-01 08:10:00,-90.0,-62.83577773214813,-6352363.5145546775
2024-01-01 08:11:00,-90.0,-57.75371437644249,-6352425.650534621
2024-01-01 08:12:00,-90.0,-52.7896451669532,-6352508.205541394
2024-01-01 08:13:00,-90.0,-47.966178214631476,-6352610.793133004
2024-01-01 08:14:00,-90.0,-43.29931072687888,-6352732.9327906
2024-01-01 08:15:00,-90.0,-38.79859647112028,-6352874.052041117
2024-01-01 08:16:00,-90.0,-34.46775742061807,-6353033.488998052
2024-01-01 08:17:00,-90.0,-30.3055597404428,-6353210.495314378
2024-01-01 08:18:00,-90.0,-26.30679126834863,-6353404.239539483
2024-01-01 08:19:00,-90.0,-22.46321707062383,-6353613.810870672
2024-01-01 08:20:00,-90.0,-18.764434569506864,-6353838.223287465
2024-01-01 08:21:00,-90.0,-15.198589095115961,-6354076.42005496
2024-01-01 08:22:00,-90.0,-11.752939761735282,-6354327.2785800835
2024-01-01 08:23:00,-90.0,-8.414283941227705,-6354589.615602118
2024-01-01 08:24:00,-90.0,-5.169258233631255,-6354862.192696627
2024-01-01 08:25:00,-90.0,-2.004537329571577,-6355143.722069075
2024-01-01 08:26:00,-90.0,1.0930481216488857,-6355432.872612307
2024-01-01 08:27:00,-90.0,4.13645575440203,-6355728.276199406
2024-01-01 08:28:00,-90.0,7.138421939485381,-6356028.53418151
2024-01-01 08:29:00,-90.0,10.11148554293995,-6356332.22405792
2024-01-01 08:30:00,-90.0,13.068034712228652,-6356637.906284081
2024-01-01 08:31:00,90.0,16.020368484843335,-6356560.497308715
2024-01-01 08:32:00,90.0,18.980766471546502,-6356255.182576634
2024-01-01 08:33:00,90.0,21.961560695681232,-6355952.22700278
2024-01-01 08:34:00,90.0,24.97520387299651,-6355653.068744501
2024-01-01 08:35:00,90.0,28.03432802388719,-6355359.12818084
2024-01-01 08:36:00,90.0,31.151786240931777,-6355071.801057463
2024-01-01 08:37:00,90.0,34.34066878785638,-6354792.451755146
2024-01-01 08:38:00,90.0,37.61428238049705,-6354522.406718941
2024-01-01 08:39:00,90.0,40.986078677809545,-6354262.948082223
2024-01-01 08:40:00,90.0,44.46951485897533,-6354015.307518331
2024-01-01 08:41:00,90.0,48.07782616366652,-6353780.660351581
2024-01-01 08:42:00,90.0,51.82368833700224,-6353560.119955451
2024-01-01 08:43:00,90.0,55.71874837869163,-6353354.7324650865
2024-01-01 08:44:00,90.0,59.77300695686534,-6353165.47182813
2024-01-01 08:45:00,90.0,63.99404787523431,-6352993.235215055
2024-01-01 08:46:00,90.0,68.38613169603752,-6352838.8388086045
2024-01-01 08:47:00,90.0,72.9492036640032,-6352703.013988632
2024-01-01 08:48:00,90.0,77.67790901416438,-6352586.403927075
2024-01-01 08:49:00,90.0,82.56075506689974,-6352489.560604912
2024-01-01 08:50:00,90.0,87.5795957941988,-6352412.942261504
2024-01-01 08:51:00,90.0,92.70962201404234,-6352356.911284224
2024-01-01 08:52:00,90.0,97.92000052525086,-6352321.732545192
2024-01-01 08:53:00,90.0,103.17521089542964,-6352307.572189626
2024-01-01 08:54:00,90.0,108.4369926754471,-6352314.496879439
2024-01-01 08:55:00,90.0,113.66667549496235,-6352342.47349397
2024-01-01 08:56:00,90.0,118.82756804080968,-6352391.369288581
2024-01-01 08:57:00,90.0,123.88706655314223,-6352460.9525105525
2024-01-01 08:58:00,90.0,128.818215398964,-6352550.8934704
2024-01-01 08:59:00,90.0,133.60058312732727,-6352660.766065383
2024-01-01 09:00:00,90.0,138.22045990926927,-6352790.049750642
2024-01-01 09:01:00,90.0,142.67049362257848,-6352938.131951722
2024-01-01 09:02:00,90.0,146.94894026022203,-6353104.310910711
2024-01-01 09:03:00,90.0,151.05871112134963,-6353287.798956254
2024-01-01 09:04:00,90.0,155.00637045307914,-6353487.726185966
2024-01-01 09:05:00,90.0,158.801192451099,-6353703.144547243
2024-01-01 09:06:00,90.0,162.45434139179696,-6353933.032300812
2024-01-01 09:07:00,90.0,165.9782018993515,-6354176.298848273
2024-01-01 09:08:00,90.0,169.38586089024312,-6354431.789903322
2024-01-01 09:09:00,90.0,172.6907276889067,-6354698.292983055
2024-01-01 09:10:00,90.0,175.90627178356632,-6354974.543194196
2024-01-01 09:11:00,90.0,179.04585594822964,-6355259.229286014
2024-01-01 09:12:00,90.0,-177.87735621504515,-6355550.999939988
2024-01-01 09:13:00,90.0,-174.85043650035954,-6355848.470264306
2024-01-01 09:14:00,90.0,-171.86068711595655,-6356150.228458963
2024-01-01 09:15:00,90.0,-168.8956065344015,-6356454.84261657
2024-01-01 09:16:00,-90.0,-165.9428357233334,-6356743.760868329
2024-01-01 09:17:00,-90.0,-162.99009240640763,-6356437.776376519
2024-01-01 09:18:00,-90.0,-160.02509974729276,-6356133.283021181
2024-01-01 09:19:00,-90.0,-157.03551522203543,-6355831.723715394
2024-01-01 09:20:00,-90.0,-154.008865442736,-6355534.526743265
2024-01-01 09:21:00,-90.0,-150.93249330485918,-6355243.098929215
2024-01-01 09:22:00,-90.0,-147.79352507774118,-6354958.818932329
2024-01-01 09:23:00,-90.0,-144.57886690165293,-6354683.030699357
2024-01-01 09:24:00,-90.0,-141.27524262256898,-6354417.037110481
2024-01-01 09:25:00,-90.0,-137.86928777184113,-6354162.093847922
2024-01-01 09:26:00,-90.0,-134.34771756858277,-6353919.403517124
2024-01-01 09:27:00,-90.0,-130.69758940985537,-6353690.1100462945
2024-01-01 09:28:00,-90.0,-126.90668147909594,-6353475.293389524
2024-01-01 09:29:00,-90.0,-122.96400716501651,-6353275.964554579
2024-01-01 09:30:00,-90.0,-118.8604778309839,-6353093.060975067
2024-01-01 09:31:00,-90.0,-114.58971146402676,-6352927.442243958
2024-01-01 09:32:00,-90.0,-110.1489595702004,-6352779.886223035
2024-01-01 09:33:00,-90.0,-105.54008869563023,-6352651.085540877
2024-01-01 09:34:00,-90.0,-100.77050908392773,-6352541.644489716
